Old	New
ADAMTS-2	ADAMTS4
ADMP-1	ADAMTS4
ADAMTS5	ADAMTS5
ADMP-2	ADAMTS5
ADAMTS11	ADAMTS5
ADAMTS6	ADAMTS6
ADAM-TS6	ADAMTS6
ADAMTS7	ADAMTS7
ADAM-TS7	ADAMTS7
DKFZP434H204	ADAMTS7
ADAMTS7P1	ADAMTS7P1
ADAMTS7P2	ADAMTS7P1
ADAMTS7P3	ADAMTS7P3
ADAMTS7P4	ADAMTS7P4
ADAMTS8	ADAMTS8
METH2	ADAMTS8
FLJ41712	ADAMTS8
ADAM-TS8	ADAMTS8
ADAMTS9	ADAMTS9
KIAA1312	ADAMTS9
ADAMTS9-AS1	ADAMTS9-AS1
ADAMTS9-AS2	ADAMTS9-AS2
ADAMTS10	ADAMTS10
ADAM-TS10	ADAMTS10
ADAMTS12	ADAMTS12
ADAMTS13	ADAMTS13
C9orf8	ADAMTS13
VWFCP	ADAMTS13
TTP	ADAMTS13
VWF-CP	ADAMTS13
FLJ42993	ADAMTS13
MGC118899	ADAMTS13
MGC118900	ADAMTS13
DKFZP434C2322	ADAMTS13
ADAMTS14	ADAMTS14
ADAMTS15	ADAMTS15
ADAMTS16	ADAMTS16
ADAMTS16S	ADAMTS16
ADAMTS17	ADAMTS17
FLJ32769	ADAMTS17
FLJ16363	ADAMTS17
ADAMTS18	ADAMTS18
ADAMTS21	ADAMTS18
ADAMTS19	ADAMTS19
ADAMTS19-AS1	ADAMTS19-AS1
RP11-346A9.1	ADAMTS19-AS1
ADAMTS20	ADAMTS20
GON-1	ADAMTS20
ADAMTSL1	ADAMTSL1
C9orf94	ADAMTSL1
ADAMTSR1	ADAMTSL1
FLJ35283	ADAMTSL1
ADAMTSL2	ADAMTSL2
KIAA0605	ADAMTSL2
ADAMTSL3	ADAMTSL3
KIAA1233	ADAMTSL3
PUNCTIN-2	ADAMTSL3
ADAMTSL4	ADAMTSL4
TSRC1	ADAMTSL4
DKFZP434K1772	ADAMTSL4
ADAMTSL4-AS1	ADAMTSL4-AS1
C1orf138	ADAMTSL4-AS1
FLJ45786	ADAMTSL4-AS1
ADAMTSL5	ADAMTSL5
THSD6	ADAMTSL5
ADAP1	ADAP1
CENTA1	ADAP1
GCS1L	ADAP1
ADAP2	ADAP2
CENTA2	ADAP2
ADAR	ADAR
IFI4	ADAR
G1P1	ADAR
ADAR1	ADAR
ADARB1	ADARB1
ADAR2	ADARB1
DRADA2	ADARB1
ADAR2G	ADARB1
DRABA2	ADARB1
RED1	ADARB1
HRED1	ADARB1
ADAR2A-L1	ADARB1
ADAR2A-L2	ADARB1
ADAR2A-L3	ADARB1
ADAR2A	ADARB1
ADAR2B	ADARB1
ADAR2C	ADARB1
ADAR2D	ADARB1
ADARB2	ADARB2
RED2	ADARB2
HRED2	ADARB2
ADAR3	ADARB2
ADARB2-AS1	ADARB2-AS1
C10orf109	ADARB2-AS1
NCRNA00168	ADARB2-AS1
BA466B20.1	ADARB2-AS1
ADAT1	ADAT1
ADAT2	ADAT2
DEADC1	ADAT2
DJ20N2.1	ADAT2
TAD2	ADAT2
ADAT3	ADAT3
TAD3	ADAT3
ADCK1	ADCK1
FLJ39600	ADCK1
ADCK2	ADCK2
MGC20727	ADCK2
ADCK5	ADCK5
FLJ35454	ADCK5
ADCP1	ADCP1
ADCY1	ADCY1
DFNB44	ADCY1
AC1	ADCY1
ADCY2	ADCY2
HBAC2	ADCY2
KIAA1060	ADCY2
AC2	ADCY2
ADCY3	ADCY3
AC3	ADCY3
ADCY4	ADCY4
AC4	ADCY4
ADCY5	ADCY5
AC5	ADCY5
ADCY6	ADCY6
AC6	ADCY6
ADCY7	ADCY7
KIAA0037	ADCY7
AC7	ADCY7
ADCY8	ADCY8
ADCY3	ADCY8
HBAC1	ADCY8
AC8	ADCY8
ADCY9	ADCY9
AC9	ADCY9
ADCY10	ADCY10
SAC	ADCY10
SACY	ADCY10
SACI	ADCY10
HCA2	ADCY10
RP1-313L4.2	ADCY10
ADCY10P1	ADCY10P1
ADCYAP1	ADCYAP1
PACAP	ADCYAP1
ADCYAP1R1	ADCYAP1R1
PAC1	ADCYAP1R1
PACAPR	ADCYAP1R1
PAC1R	ADCYAP1R1
ADD1	ADD1
ADD2	ADD2
ADDB	ADD2
ADD3	ADD3
ADDL	ADD3
ADD3-AS1	ADD3-AS1
ADFN	ADFN
ADGB	ADGB
C6orf103	ADGB
FLJ23121	ADGB
DJ408K24.1	ADGB
CAPN16	ADGB
ADGRA1	ADGRA1
GPR123	ADGRA1
KIAA1828	ADGRA1
ADGRA1-AS1	ADGRA1-AS1
GPR123-AS1	ADGRA1-AS1
ADGRA2	ADGRA2
GPR124	ADGRA2
TEM5	ADGRA2
DKFZP434C211	ADGRA2
DKFZP434J0911	ADGRA2
KIAA1531	ADGRA2
FLJ14390	ADGRA2
ADGRA3	ADGRA3
GPR125	ADGRA3
FLJ38547	ADGRA3
PGR21	ADGRA3
ADGRB1	ADGRB1
BAI1	ADGRB1
ADGRB2	ADGRB2
BAI2	ADGRB2
ADGRB3	ADGRB3
BAI3	ADGRB3
KIAA0550	ADGRB3
ADGRD1	ADGRD1
GPR133	ADGRD1
DKFZP434B1272	ADGRD1
PGR25	ADGRD1
ADGRD1-AS1	ADGRD1-AS1
LACAT8	ADGRD1-AS1
ADGRD2	ADGRD2
GPR144	ADGRD2
PGR24	ADGRD2
ADGRE1	ADGRE1
TM7LN3	ADGRE1
EMR1	ADGRE1
ADGRE2	ADGRE2
EMR2	ADGRE2
CD312	ADGRE2
ADGRE3	ADGRE3
EMR3	ADGRE3
ADGRE4P	ADGRE4P
GPR127	ADGRE4P
EMR4	ADGRE4P
EMR4P	ADGRE4P
PGR16	ADGRE4P
ADGRE5	ADGRE5
CD97	ADGRE5
TM7LN1	ADGRE5
ADGRF1	ADGRF1
GPR110	ADGRF1
HGPCR36	ADGRF1
PGR19	ADGRF1
ADGRF2	ADGRF2
GPR111	ADGRF2
HGPCR35	ADGRF2
PGR20	ADGRF2
ADGRF3	ADGRF3
GPR113	ADGRF3
HGPCR37	ADGRF3
PGR23	ADGRF3
ADGRF4	ADGRF4
GPR115	ADGRF4
FLJ38076	ADGRF4
PGR18	ADGRF4
ADGRF5	ADGRF5
GPR116	ADGRF5
DKFZP564O1923	ADGRF5
KIAA0758	ADGRF5
ADGRF5P1	ADGRF5P1
GPR116P1	ADGRF5P1
ADGRF5P2	ADGRF5P2
GPR116P2	ADGRF5P2
ADGRG1	ADGRG1
GPR56	ADGRG1
TM7LN4	ADGRG1
TM7XN1	ADGRG1
ADGRG2	ADGRG2
GPR64	ADGRG2
HE6	ADGRG2
TM7LN2	ADGRG2
EDDM6	ADGRG2
ADGRG3	ADGRG3
GPR97	ADGRG3
PB99	ADGRG3
PGR26	ADGRG3
ADGRG4	ADGRG4
GPR112	ADGRG4
RP1-299I16	ADGRG4
PGR17	ADGRG4
ADGRG5	ADGRG5
GPR114	ADGRG5
PGR27	ADGRG5
ADGRG6	ADGRG6
GPR126	ADGRG6
FLJ14937	ADGRG6
ADGRG7	ADGRG7
GPR128	ADGRG7
FLJ14454	ADGRG7
ADGRL1	ADGRL1
LPHN1	ADGRL1
KIAA0821	ADGRL1
CIRL1	ADGRL1
LEC2	ADGRL1
ADGRL2	ADGRL2
LPHH1	ADGRL2
LPHN2	ADGRL2
KIAA0786	ADGRL2
LEC1	ADGRL2
ADGRL3	ADGRL3
LPHN3	ADGRL3
KIAA0768	ADGRL3
LEC3	ADGRL3
ADGRL3-AS1	ADGRL3-AS1
LPHN3-AS1	ADGRL3-AS1
ADGRL4	ADGRL4
ELTD1	ADGRL4
ETL	ADGRL4
ADGRV1	ADGRV1
USH2C	ADGRV1
MASS1	ADGRV1
GPR98	ADGRV1
DKFZP761P0710	ADGRV1
KIAA0686	ADGRV1
FEB4	ADGRV1
VLGR1	ADGRV1
ADH1A	ADH1A
ADH1	ADH1A
ADH1B	ADH1B
ADH2	ADH1B
ADH1C	ADH1C
ADH3	ADH1C
ADH4	ADH4
ADH-2	ADH4
ADH5	ADH5
FDH	ADH5
ADH-3	ADH5
ADHX	ADH5
GSNOR	ADH5
ADH5P2	ADH5P2
ADH5P3	ADH5P3
ADH5P4	ADH5P4
ADH5B	ADH5P4
BA707M13.2	ADH5P4
ADH6	ADH6
ADH-5	ADH6
ADH7	ADH7
ADH-4	ADH7
ADHFE1	ADHFE1
ADHFE1	ADHFE1
FLJ32430	ADHFE1
ADI1	ADI1
SIPL	ADI1
MTCBP-1	ADI1
ARD	ADI1
APL1	ADI1
FLJ10913	ADI1
HMFT1638	ADI1
MTND	ADI1
ADI1P1	ADI1P1
ADI1P2	ADI1P2
ADI1P3	ADI1P3
ADIG	ADIG
MGC39724	ADIG
SMAF1	ADIG
RP5-1100H13.2	ADIG
ADIPOQ	ADIPOQ
ACDC	ADIPOQ
ACRP30	ADIPOQ
ADIPOQ	ADIPOQ
APM1	ADIPOQ
GBP28	ADIPOQ
ADIPONECTIN	ADIPOQ
ADIPOQ-AS1	ADIPOQ-AS1
ADIPOR1	ADIPOR1
PAQR1	ADIPOR1
ACDCR1	ADIPOR1
ADIPOR1P1	ADIPOR1P1
ADIPOR1P2	ADIPOR1P2
ADIPOR2	ADIPOR2
PAQR2	ADIPOR2
ACDCR2	ADIPOR2
ADIRF	ADIRF
C10orf116	ADIRF
APM2	ADIRF
AFRO	ADIRF
ADIRF-AS1	ADIRF-AS1
ADK	ADK
AK	ADK
ADM	ADM
AM	ADM
ADM2	ADM2
AM2	ADM2
FLJ21135	ADM2
ADM5	ADM5
C19orf76	ADM5
AM5	ADM5
ADNP	ADNP
KIAA0784	ADNP
ADNP1	ADNP
ADNP-AS1	ADNP-AS1
ADNP2	ADNP2
ZNF508	ADNP2
KIAA0863	ADNP2
ADO	ADO
C10orf22	ADO
FLJ14547	ADO
ADORA1	ADORA1
RDC7	ADORA1
ADORA2A	ADORA2A
ADORA2	ADORA2A
RDC8	ADORA2A
ADORA2A-AS1	ADORA2A-AS1
C22orf45	ADORA2A-AS1
FLJ34651	ADORA2A-AS1
ADORA2B	ADORA2B
ADORA2BP1	ADORA2BP1
ADORA2BP	ADORA2BP1
ADORA3	ADORA3
AD026	ADORA3
ADPGK	ADPGK
DKFZP434B195	ADPGK
ADP-GK	ADPGK
ADPGK-AS1	ADPGK-AS1
ADPRH	ADPRH
ARH1	ADPRH
ADPRHL1	ADPRHL1
ARH2	ADPRHL1
ADPRHL2	ADPRHL2
ARH3	ADPRHL2
FLJ20446	ADPRHL2
ADPRM	ADPRM
C17orf48	ADPRM
MDS006	ADPRM
ADRA1A	ADRA1A
ADRA1C	ADRA1A
ADRA1L1	ADRA1A
ADRA1B	ADRA1B
ADRA1D	ADRA1D
ADRA1R	ADRA1D
ADRA1A	ADRA1D
ADRA1	ADRA1D
ADRA2A	ADRA2A
ADRA2	ADRA2A
ADRA2R	ADRA2A
ADRAR	ADRA2A
ADRA2B	ADRA2B
ADRA2L1	ADRA2B
ADRA2RL1	ADRA2B
ADRARL1	ADRA2B
ADRA2C	ADRA2C
ADRA2L2	ADRA2C
ADRA2RL2	ADRA2C
ADRARL2	ADRA2C
ADRB1	ADRB1
ADRB1R	ADRB1
ADRB2	ADRB2
ADRB2R	ADRB2
ADRBR	ADRB2
BAR	ADRB2
B2AR	ADRB2
ADRB3	ADRB3
ADRM1	ADRM1
GP110	ADRM1
RPN13	ADRM1
ARM1	ADRM1
ADSL	ADSL
ADSS	ADSS
ADSSL1	ADSSL1
FLJ38602	ADSSL1
ADTRP	ADTRP
C6orf105	ADTRP
DJ413H6.1	ADTRP
AIG1L	ADTRP
AEBP1	AEBP1
ACLP	AEBP1
AEBP2	AEBP2
MGC17922	AEBP2
AEN	AEN
ISG20L1	AEN
FLJ12484	AEN
FLJ12562	AEN
AF8T	AF8T
AFA	AFA
AFAP1	AFAP1
AFAP-110	AFAP1
AFAP	AFAP1
AFAP1-AS1	AFAP1-AS1
AFAP1AS	AFAP1-AS1
AFAP1-AS	AFAP1-AS1
MGC10981	AFAP1-AS1
AFAP1L1	AFAP1L1
FLJ36748	AFAP1L1
AFAP1L2	AFAP1L2
KIAA1914	AFAP1L2
FLJ14564	AFAP1L2
EM:AC005383.4	AFAP1L2
XB130	AFAP1L2
AFD1	AFD1
AFDN	AFDN
MLLT4	AFDN
AF-6	AFDN
AF6	AFDN
AFDN-DT	AFDN-DT
C6orf124	AFDN-DT
MLLT4-AS1	AFDN-DT
AFDN-AS1	AFDN-DT
HGC6.4	AFDN-DT
DJ431P23.3	AFDN-DT
AFF1	AFF1
PBM1	AFF1
MLLT2	AFF1
AF-4	AFF1
AF4	AFF1
AFF1-AS1	AFF1-AS1
AFF2	AFF2
FMR2	AFF2
FRAXE	AFF2
AFF2-IT1	AFF2-IT1
AFF3	AFF3
LAF4	AFF3
MLLT2-LIKE	AFF3
AFF4	AFF4
AF5Q31	AFF4
MCEF	AFF4
AFG1L	AFG1L
LACE1	AFG1L
AFG1	AFG1L
AFG3L1P	AFG3L1P
AFG3	AFG3L1P
AFG3L1	AFG3L1P
AFG3L2	AFG3L2
SCA28	AFG3L2
SPAX5	AFG3L2
AFG3L2P1	AFG3L2P1
AFG3L2P	AFG3L2P1
AFM	AFM
ALB2	AFM
ALBA	AFM
AFMID	AFMID
DKFZP686F03259	AFMID
KF	AFMID
AFP	AFP
HPAFP	AFP
FETA	AFP
AFTPH	AFTPH
MGC33965	AFTPH
FLJ20080	AFTPH
FLJ23793	AFTPH
NBLA10388	AFTPH
AGA	AGA
ASRG	AGA
AGAP1	AGAP1
CENTG2	AGAP1
KIAA1099	AGAP1
GGAP1	AGAP1
AGAP1-IT1	AGAP1-IT1
AGAP2	AGAP2
CENTG1	AGAP2
AGAP2-AS1	AGAP2-AS1
LOC100130776	AGAP2-AS1
PUNISHER	AGAP2-AS1
AGAP3	AGAP3
CENTG3	AGAP3
AGAP4	AGAP4
CTGLF1	AGAP4
AGAP8	AGAP4
CTGLF5	AGAP4
EM:AC012044.1	AGAP4
MRIP2	AGAP4
AGAP5	AGAP5
CTGLF2	AGAP5
EM:AC073389.1	AGAP5
AGAP6	AGAP6
CTGLF3	AGAP6
BA324H6.1	AGAP6
AGAP7P	AGAP7P
CTGLF4	AGAP7P
AGAP7	AGAP7P
BA109G10.1	AGAP7P
AGAP9	AGAP9
CTGLF6	AGAP9
BA301J7.2	AGAP9
FLJ00312	AGAP9
AGAP10P	AGAP10P
AGAP10	AGAP10P
CTGLF7	AGAP10P
CTGLF10P	AGAP10P
BA358L16.1	AGAP10P
BA144G6.2	AGAP10P
AGAP11	AGAP11
KIAA1975	AGAP11
AGAP12P	AGAP12P
CTGLF12P	AGAP12P
BA164N7.2	AGAP12P
AGAP13P	AGAP13P
CTGLF9P	AGAP13P
BA548K23.1	AGAP13P
AGAP14P	AGAP14P
CTGLF11P	AGAP14P
AGAP14	AGAP14P
BA145E20.1	AGAP14P
AGBL1	AGBL1
FLJ32310	AGBL1
CCP4	AGBL1
AGBL1-AS1	AGBL1-AS1
AGBL2	AGBL2
FLJ23598	AGBL2
CCP2	AGBL2
AGBL3	AGBL3
MGC32955	AGBL3
CCP3	AGBL3
AGBL4	AGBL4
FLJ14442	AGBL4
CCP6	AGBL4
AGBL4-IT1	AGBL4-IT1
AGBL5	AGBL5
FLJ21839	AGBL5
CCP5	AGBL5
AGBL5-AS1	AGBL5-AS1
AGBL5-IT1	AGBL5-IT1
AGER	AGER
RAGE	AGER
SCARJ1	AGER
AGFG1	AGFG1
HRB	AGFG1
RIP	AGFG1
RAB	AGFG1
AGFG2	AGFG2
HRBL	AGFG2
RABR	AGFG2
AGGF1	AGGF1
VG5Q	AGGF1
HSU84971	AGGF1
FLJ10283	AGGF1
GPATC7	AGGF1
GPATCH7	AGGF1
AGGF1P1	AGGF1P1
AGGF1P2	AGGF1P2
AGGF1P3	AGGF1P3
AGGF1P4	AGGF1P4
AGGF1P5	AGGF1P5
AGGF1P6	AGGF1P6
AGGF1P7	AGGF1P7
AGGF1P8	AGGF1P8
AGGF1P9	AGGF1P9
AGGF1P10	AGGF1P10
AGK	AGK
MULK	AGK
FLJ10842	AGK
AGKP1	AGKP1
AGKY1	AGKP1
AGL	AGL
AGMAT	AGMAT
FLJ23384	AGMAT
AGMO	AGMO
TMEM195	AGMO
FLJ16237	AGMO
AGMX2	AGMX2
AGO1	AGO1
EIF2C1	AGO1
HAGO1	AGO1
AGO2	AGO2
EIF2C2	AGO2
CASC7	AGO2
HAGO2	AGO2
Q10	AGO2
LINC00980	AGO2
AGO3	AGO3
EIF2C3	AGO3
HAGO3	AGO3
FLJ12765	AGO3
AGO4	AGO4
EIF2C4	AGO4
HAGO4	AGO4
KIAA1567	AGO4
FLJ20033	AGO4
AGPAT1	AGPAT1
LPAAT-ALPHA	AGPAT1
AGPAT2	AGPAT2
BSCL	AGPAT2
LPAAT-BETA	AGPAT2
AGPAT3	AGPAT3
LPAAT-GAMMA	AGPAT3
AGPAT4	AGPAT4
LPAAT-DELTA	AGPAT4
DJ473J16.2	AGPAT4
AGPAT4-IT1	AGPAT4-IT1
C6orf59	AGPAT4-IT1
NCRNA00241	AGPAT4-IT1
FLJ23112	AGPAT4-IT1
AGPAT5	AGPAT5
FLJ11210	AGPAT5
LPAAT-E	AGPAT5
LPAAT-EPSILON	AGPAT5
AGPAT5P1	AGPAT5P1
AGPS	AGPS
ADHAPS	AGPS
ADAS	AGPS
ALDHPSY	AGPS
ADPS	AGPS
ADAP-S	AGPS
AGR2	AGR2
XAG-2	AGR2
HAG-2	AGR2
AG2	AGR2
PDIA17	AGR2
AGR3	AGR3
HAG3	AGR3
HAG-3	AGR3
BCMP11	AGR3
PDIA18	AGR3
AGRN	AGRN
AGRIN	AGRN
AGRP	AGRP
AGRT	AGRP
ART	AGRP
ASIP2	AGRP
AGT	AGT
SERPINA8	AGT
AGTPBP1	AGTPBP1
KIAA1035	AGTPBP1
NNA1	AGTPBP1
CCP1	AGTPBP1
AGTR1	AGTR1
AGTR1B	AGTR1
AT1	AGTR1
AT2R1	AGTR1
AGTR1A	AGTR1
AT2R1A	AGTR1
HAT1R	AGTR1
AG2S	AGTR1
AT2R1B	AGTR1
AT1B	AGTR1
AGTR2	AGTR2
AT2	AGTR2
MRX88	AGTR2
AGTRAP	AGTRAP
ATRAP	AGTRAP
AGXT	AGXT
SPAT	AGXT
AGXT1	AGXT
PH1	AGXT
AGT	AGXT
SPT	AGXT
AGT1	AGXT
AGXT2	AGXT2
AGT2	AGXT2
AHCTF1	AHCTF1
ELYS	AHCTF1
AHCTF1P1	AHCTF1P1
AHCTF1P	AHCTF1P1
ELYS-LIKE	AHCTF1P1
AHCY	AHCY
SAHH	AHCY
AHCYL1	AHCYL1
XPVKONA	AHCYL1
IRBIT	AHCYL1
PPP1R78	AHCYL1
AHCYL2	AHCYL2
KIAA0828	AHCYL2
AHCYP1	AHCYP1
AHCYP2	AHCYP2
AHCYP3	AHCYP3
AHCYP4	AHCYP4
AHCYP5	AHCYP5
AHCYP6	AHCYP6
AHCYP7	AHCYP7
AHCYP8	AHCYP8
AHDC1	AHDC1
DJ159A19.3	AHDC1
RP1-159A19.1	AHDC1
AHI1	AHI1
FLJ20069	AHI1
ORF1	AHI1
JBTS3	AHI1
AHNAK	AHNAK
MGC5395	AHNAK
AHNAK2	AHNAK2
C14orf78	AHNAK2
AHR	AHR
BHLHE76	AHR
AHRR	AHRR
AHH	AHRR
AHHR	AHRR
KIAA1234	AHRR
BHLHE77	AHRR
AHSA1	AHSA1
C14orf3	AHSA1
P38	AHSA1
AHA1	AHSA1
HAHA1	AHSA1
AHSA2P	AHSA2P
AHSA2	AHSA2P
DKFZP564C236	AHSA2P
HCH1	AHSA2P
AHA1	AHSA2P
AHSG	AHSG
FETUA	AHSG
A2HS	AHSG
HSGA	AHSG
AHSP	AHSP
ERAF	AHSP
EDRF	AHSP
AIC	AIC
AICDA	AICDA
HIGM2	AICDA
CDA2	AICDA
ARP2	AICDA
AID	AICDA
AIDA	AIDA
C1orf80	AIDA
FLJ12806	AIDA
AIF1	AIF1
IRT-1	AIF1
AIF-1	AIF1
EM:AF129756.17	AIF1
IBA1	AIF1
AIF1L	AIF1L
C9orf58	AIF1L
IBA2	AIF1L
FLJ12783	AIF1L
AIFM1	AIFM1
PDCD8	AIFM1
NAMSD	AIFM1
AIF	AIFM1
CMTX4	AIFM1
AIFM1P1	AIFM1P1
AIFM2	AIFM2
AMID	AIFM2
FLJ14497	AIFM2
PRG3	AIFM2
AIFM3	AIFM3
AIFL	AIFM3
FLJ30473	AIFM3
AIG1	AIG1
DJ95L4.1	AIG1
AIG-1	AIG1
FLJ10485	AIG1
AIG1P1	AIG1P1
AIH3	AIH3
AIM2	AIM2
PYHIN4	AIM2
AIMP1	AIMP1
SCYE1	AIMP1
EMAPII	AIMP1
EMAP-2	AIMP1
P43	AIMP1
AIMP1P1	AIMP1P1
SCYE1P	AIMP1P1
BA400P21.1	AIMP1P1
AIMP1P2	AIMP1P2
AIMP2	AIMP2
P38	AIMP2
PRO0992	AIMP2
JTV-1	AIMP2
JTV1	AIMP2
AIP	AIP
XAP2	AIP
ARA9	AIP
FKBP16	AIP
AIPL1	AIPL1
LCA4	AIPL1
AIRE	AIRE
APECED	AIRE
PGA1	AIRE
APS1	AIRE
AIRN	AIRN
AIR	AIRN
NCRNA00088	AIRN
IGF2RAS	AIRN
IGF2R-AS1	AIRN
AIS1	AIS1
AIS2	AIS2
AIS3	AIS3
AJAP1	AJAP1
SHREW1	AJAP1
SHREW-1	AJAP1
MOT8	AJAP1
AJM1	AJM1
C9orf172	AJM1
AJM-1	AJM1
AJUBA	AJUBA
JUB	AJUBA
MGC15563	AJUBA
AK1	AK1
AK2	AK2
AK2P1	AK2P1
AK2B	AK2P1
AK2P2	AK2P2
AK3	AK3
AK6	AK3
AK3L1	AK3
AKL3L1	AK3
AK3P2	AK3P2
HST26053	AK3P2
AK3P3	AK3P3
AK3P4	AK3P4
AK3P5	AK3P5
AK3P6	AK3P6
AK4	AK4
AK3	AK4
AK3L1	AK4
AK4P1	AK4P1
AK3P1	AK4P1
AK4P2	AK4P2
AK4P3	AK4P3
AK3L2	AK4P3
AK3L2P	AK4P3
AK4P4	AK4P4
AK4P5	AK4P5
AK4P6	AK4P6
AK5	AK5
AK6	AK6
CINAP	AK6
AK6P1	AK6P1
AK6P2	AK6P2
AK7	AK7
FLJ32864	AK7
AK8	AK8
C9orf98	AK8
FLJ32704	AK8
AK9	AK9
C6orf224	AK9
AKD2	AK9
C6orf199	AK9
AKD1	AK9
FLJ42177	AK9
FLJ25791	AK9
DJ70A9.1	AK9
MGC26954	AK9
AKAIN1	AKAIN1
C18orf42	AKAIN1
AKAP1	AKAP1
PRKA1	AKAP1
AKAP121	AKAP1
AKAP149	AKAP1
SAKAP84	AKAP1
S-AKAP84	AKAP1
AKAP84	AKAP1
D-AKAP1	AKAP1
PPP1R43	AKAP1
TDRD17	AKAP1
AKAP2	AKAP2
PRKA2	AKAP2
AKAP-KL	AKAP2
KIAA0920	AKAP2
DKFZP564L0716	AKAP2
MISP2	AKAP2
AKAP3	AKAP3
FSP95	AKAP3
SOB1	AKAP3
AKAP110	AKAP3
CT82	AKAP3
AKAP4	AKAP4
P82	AKAP4
HAKAP82	AKAP4
AKAP82	AKAP4
FSC1	AKAP4
HI	AKAP4
CT99	AKAP4
AKAP5	AKAP5
AKAP75	AKAP5
AKAP79	AKAP5
AKAP6	AKAP6
KIAA0311	AKAP6
MAKAP	AKAP6
AKAP100	AKAP6
PRKA6	AKAP6
ADAP6	AKAP6
AKAP7	AKAP7
AKAP18	AKAP7
AKAP15	AKAP7
AKAP8	AKAP8
AKAP95	AKAP8
DKFZP586B1222	AKAP8
AKAP8L	AKAP8L
NAKAP95	AKAP8L
HAP95	AKAP8L
AKAP8P1	AKAP8P1
AKAP9	AKAP9
KIAA0803	AKAP9
AKAP350	AKAP9
AKAP450	AKAP9
CG-NAP	AKAP9
YOTIAO	AKAP9
HYPERION	AKAP9
PRKA9	AKAP9
MU-RMS-40.16A	AKAP9
PPP1R45	AKAP9
LQT11	AKAP9
AKAP10	AKAP10
D-AKAP2	AKAP10
PRKA10	AKAP10
MGC9414	AKAP10
AKAP11	AKAP11
KIAA0629	AKAP11
AKAP220	AKAP11
PRKA11	AKAP11
FLJ11304	AKAP11
DKFZP781I12161	AKAP11
PPP1R44	AKAP11
AKAP12	AKAP12
AKAP250	AKAP12
SSECKS	AKAP12
AKAP13	AKAP13
LBC	AKAP13
HT31	AKAP13
BRX	AKAP13
AKAP-LBC	AKAP13
C-LBC	AKAP13
PROTO-LB	AKAP13
HA-3	AKAP13
ARHGEF13	AKAP13
AKAP14	AKAP14
AKAP28	AKAP14
AKAP17A	AKAP17A
CXYorf3	AKAP17A
SFRS17A	AKAP17A
XE7	AKAP17A
XE7Y	AKAP17A
DXYS155E	AKAP17A
MGC39904	AKAP17A
721P	AKAP17A
CCDC133	AKAP17A
AKAP17BP	AKAP17BP
AKAP16B	AKAP17BP
AKAP16BP	AKAP17BP
AKIP1	AKIP1
C11orf17	AKIP1
BCA3	AKIP1
AKIRIN1	AKIRIN1
C1orf108	AKIRIN1
FLJ12666	AKIRIN1
AKIRIN1P1	AKIRIN1P1
AKIRIN1P2	AKIRIN1P2
AKIRIN2	AKIRIN2
C6orf166	AKIRIN2
FLJ10342	AKIRIN2
DJ486L4.2	AKIRIN2
AKIRIN2P1	AKIRIN2P1
AKNA	AKNA
KIAA1968	AKNA
AKNAD1	AKNAD1
C1orf62	AKNAD1
MGC26989	AKNAD1
AKR1A1	AKR1A1
ALR	AKR1A1
DD3	AKR1A1
AKR1B1	AKR1B1
ALDR1	AKR1B1
AR	AKR1B1
AKR1B1P1	AKR1B1P1
ALDRL1	AKR1B1P1
AKR1B1P2	AKR1B1P2
ALDRP	AKR1B1P2
AKR1B1P3	AKR1B1P3
ALDRL3	AKR1B1P3
AKR1B1P4	AKR1B1P4
ALDRL4	AKR1B1P4
AKR1B1P5	AKR1B1P5
AKR1B1P	AKR1B1P5
AKR1B1P6	AKR1B1P6
AKR1B1P7	AKR1B1P7
AKR1B1P8	AKR1B1P8
AKR1B10	AKR1B10
AKR1B11	AKR1B10
AKR1B12	AKR1B10
ARL-1	AKR1B10
HIS	AKR1B10
ARL1	AKR1B10
HSI	AKR1B10
ALDRLN	AKR1B10
AKR1B10P1	AKR1B10P1
AKR1B10P2	AKR1B10P2
AKR1B15	AKR1B15
AKR1C1	AKR1C1
DDH1	AKR1C1
DDH	AKR1C1
MBAB	AKR1C1
DD1	AKR1C1
HAKRC	AKR1C1
AKR1C2	AKR1C2
DDH2	AKR1C2
TDD	AKR1C2
DD	AKR1C2
BABP	AKR1C2
DD2	AKR1C2
HAKRD	AKR1C2
MCDR2	AKR1C2
AKR1C3	AKR1C3
HSD17B5	AKR1C3
KIAA0119	AKR1C3
DDX	AKR1C3
HAKRB	AKR1C3
PGFS	AKR1C3
AKR1C4	AKR1C4
CHDR	AKR1C4
DD4	AKR1C4
HAKRA	AKR1C4
C11	AKR1C4
3-ALPHA-HSD	AKR1C4
CDR	AKR1C4
MGC22581	AKR1C4
AKR1C5P	AKR1C5P
AKR1C6P	AKR1C6P
TAKR	AKR1C6P
AKR1C7P	AKR1C7P
AKR1C8P	AKR1C8P
AKR1CL1	AKR1C8P
AKR1D1	AKR1D1
SRD5B1	AKR1D1
AKR1D1P1	AKR1D1P1
SRD5BP1	AKR1D1P1
AKR1D1P	AKR1D1P1
AKR1E2	AKR1E2
AKRDC1	AKR1E2
AKR1CL2	AKR1E2
MGC10612	AKR1E2
AKR7A2	AKR7A2
AFAR	AKR7A2
